# =============================================================================
# postcode_nsw_geocode.csv - Lookup-table for postcode center localities
#
# Created with 'get_pc_coord.py' routine
# Contains the localities (longitude, lattitude) of postcodes from NSW
# (New South Wales)
#
# Source: - NSW Land and Property Information
#
# First column is the postcode, second column the longitude and the third
# column is the lattitude.
#
# Last update: 18/11/2002, Peter Christen
#
# =============================================================================
# Freely extensible biomedical record linkage (Febrl) Version 0.2.1
# See http://datamining.anu.edu.au/projects/linkage.html
#
# AUSTRALIAN NATIONAL UNIVERSITY OPEN SOURCE LICENSE (ANUOS LICENSE)
# VERSION 1.1
#
# The contents of this file are subject to the ANUOS License Version 1.1 (the
# "License"); you may not use this file except in compliance with the License.
# Software distributed under the License is distributed on an "AS IS" basis,
# WITHOUT WARRANTY OF ANY KIND, either express or implied. See the License for
# the specific language governing rights and limitations under the License.
# The Original Software is "postcode_nsw_geocode.csv".
# The Initial Developers of the Original Software are Dr Peter Christen
# (Department of Computer Science, Australian National University) and Dr Tim
# Churches (Centre for Epidemiology and Research, New South Wales Department
# of Health). Copyright (C) 2002, 2003 the Australian National University and
# others. All Rights Reserved.
# Contributors:
#
# =============================================================================

2848, 149.96856, -32.87448
2849, 150.10208, -32.73808
2850, 149.63874, -32.62670
2852, 149.48869, -32.33798
2864, 148.73911, -33.30983
2865, 148.66514, -33.17237
2866, 148.82746, -33.08603
2867, 148.73335, -32.93622
2868, 148.60615, -32.75500
2869, 148.18104, -32.70980
2870, 148.12284, -33.05829
2871, 147.96166, -33.40487
2873, 147.28696, -32.25082
2874, 147.57344, -32.63311
2875, 147.69858, -32.92716
2876, 147.79860, -33.12617
2877, 146.98770, -33.03415
2878, 144.33439, -32.94010
2879, 142.42813, -32.36025
2880, 141.45874, -31.95809
2904, 150.62187, -34.89848
3134, 151.11229, -33.85851
3500, 150.84669, -34.56312
3585, 143.71791, -35.27436
3644, 145.75410, -35.87677
3691, 147.03416, -36.10235
4385, 150.91642, -28.74569
4388, 150.74207, -28.67069
