# =============================================================================
# suburb_nsw_freq.csv - Frequency table for suburbs in New South Wales
#
# Source: Australian Whitepages (http://www.whitepages.com.au)
#         (May 2001)
#
# Last update: 11/04/2002, Peter Christen
#
# =============================================================================
# Freely extensible biomedical record linkage (Febrl) Version 0.2.1
# See http://datamining.anu.edu.au/projects/linkage.html
#
# AUSTRALIAN NATIONAL UNIVERSITY OPEN SOURCE LICENSE (ANUOS LICENSE)
# VERSION 1.1
#
# The contents of this file are subject to the ANUOS License Version 1.1 (the
# "License"); you may not use this file except in compliance with the License.
# Software distributed under the License is distributed on an "AS IS" basis,
# WITHOUT WARRANTY OF ANY KIND, either express or implied. See the License for
# the specific language governing rights and limitations under the License.
# The Original Software is "suburb_nsw_freq.csv".
# The Initial Developers of the Original Software are Dr Peter Christen
# (Department of Computer Science, Australian National University) and Dr Tim
# Churches (Centre for Epidemiology and Research, New South Wales Department
# of Health). Copyright (C) 2002, 2003 the Australian National University and
# others. All Rights Reserved.
# Contributors:
#
# =============================================================================

# =============================================================================
#
# This table is in a two-column comma separated format, with the first column
# being the names and the second a corresponding frequency count. 
#
# =============================================================================

darbys,79
dareton,531
dargan,29
dark,10
darkes,37
darkwood,4
darling,2195
darlinghurst,2364
darlington,697
darlow,15
darnick,8
daroobalgie,41
darragh,6
dartbrook,22
david,37
davidson,858
davis,55
davistown,929
dawsons,17
day,7
daysdale,57
dc,2
dean,598
dee,7997
deep,8
deepwater,216
deer,36
delegate,205
delevin,5
delungra,303
demondrille,2
dene,1
denham,196
denhams,183
deniliquin,3644
denistone,1350
denman,714
depot,30
derriwong,7
dharruk,634
dhuragoon,2
diamond,275
dick,2
dieu,13
diggers,1
dignams,22
dilkoon,13
dilpurra,29
dingo,17
dinton,2
dirnaseer,21
dispersion,3
dobies,40
dobroyd,60
dock,4674
dolans,287
dolls,716
dolo,17
dolphin,80
dondingalong,160
donnellyville,2
doon,102
doonside,3687
dooralong,140
dora,620
dorrigo,836
dorroughby,87
double,2234
doubtful,27
douglas,377
dover,1376
downfall,4
downs,2567
downside,54
doyalson,133
doyle,4
doyles,8
drake,137
driftway,1
drildool,3
dripstone,30
druitt,2918
drummoyne,4573
dry,61
dubbo,12543
duck,2
duckenfield,34
duckmaloi,17
ducks,1
dudauman,13
dudley,779
duffys,143
dulguigan,50
dulwich,5021
dumaresq,54
dunbars,1
dunbible,43
dunbogan,402
duncans,4
dundas,3535
dundee,80
dundurrabin,41
dunedoo,443
dungarubba,18
dungay,86
dungog,1180
dungowan,168
dunheved,8
dunkeld,50
dunmore,58
dunolly,14
dunoon,271
duns,99
dural,1991
duramana,92
duranbah,111
duri,240
duroby,8
durras,282
durrumbil,7
dusodie,2
dutchmans,20
duval,19
dyers,155
dyraaba,66
eagle,1447
eagleton,29
earlwood,5019
east,16509
eastern,246
eastgrove,1
eastlakes,2006
eastville,11
eastwood,6440
eatonsville,73
ebenezer,368
ebor,80
eccleston,38
eden,1371
edensor,1780
edenville,13
edgecliff,1469
edgeroi,56
edgeworth,3021
edith,35
edmondson,47
egansford,17
eglinton,602
elands,114
elanora,1527
elcombe,10
elderslie,728
eleebana,1947
elermore,1750
elgin,26
elizabeth,2758
ellalong,259
ellangowan,70
ellenborough,89
ellerslie,2
ellerston,22
ellis,3
elmgrove,2
elong,158
elrington,51
elsmore,76
eltham,87
elvina,48
elwah,13
emerald,712
emerton,566
emmaville,249
empire,885
emu,3766
end,99
enfield,1344
engadine,5817
england,1
enmore,1159
enngonia,30
entrance,2324
epping,8267
eraring,75
erigolia,12
erina,2238
ermington,2584
erowal,573
errowanbang,1
erskine,1851
erskineville,1732
erudgere,15
eschol,574
essington,17
estella,218
ettalong,1983
ettamogah,20
ettrick,56
euabalong,90
eualdrie,1
euberta,44
euchareena,70
eucumbene,47
eugowra,359
eulah,18
eumungerie,142
eungai,243
eungella,113
eureka,129
eurobodalla,32
euroka,65
euroley,19
eurongilly,35
eurunderee,54
euston,274
evans,1198
eveleigh,1
ewingar,22
ewingsdale,247
exeter,340
failford,212
fairfield,8927
fairholme,12
fairlie,5
fairlight,2488
fairy,2642
falbrook,9
falls,2778
far,32
farley,47
farm,1008
farmborough,1051
farnham,4
fassifern,216
faulconbridge,1282
fawcetts,6
fawkes,2
federal,225
fennell,545
fern,273
fernaigh,9
fernbrook,31
fernleigh,98
fernmount,97
fernside,16
fernvale,67
ferry,305
fiddletown,13
field,341
fields,3319
fifield,55
figtree,3212
fillans,2
findon,5
fine,26
fingal,986
finley,1225
firefly,74
fishermans,231
fishers,4
fishing,377
fitzgeralds,23
fitzroy,94
five,4681
fivebough,1
fladbury,2
flat,1423
flats,2214
flemington,39
fletcher,82
flinders,254
floraville,365
flower,26
flyers,1
flynns,9
foleys,3
forbes,3196
forbesdale,6
fords,5
forest,5599
forestville,2751
forresters,958
forster,5593
foster,1
fosterton,11
fountaindale,10
four,28
fowlers,1
fox,1
foxground,93
frazers,2
frederick,160
frederickton,423
freemans,640
fremantle,10
frenchs,4183
fridays,4
frog,1
frogmore,53
frome,8
fromes,3
fullerton,444
furracabad,16
gaali,4
gai,561
gala,6
galba,23
galong,132
galore,31
galston,996
ganbenang,1
gangat,6
ganmain,314
gannons,11
gap,368
garah,176
garangula,15
garden,494
gardens,2116
garema,30
garland,37
garra,12
garryowen,6
gate,125
gateshead,1163
gearys,123
gemalla,11
genaren,4
geneva,151
george,114
georges,2996
georgetown,687
georgica,84
geraki,41
gerogery,209
gerringong,1229
gerroa,323
geurie,338
ghi,5
ghinni,17
ghoolendaadi,3
gibsonvale,3
gidgell,7
gidginbung,37
gil,6
gilgai,234
gilgandra,1384
gilgooma,7
gillenbah,3
gilletts,1
gillieston,298
gilmore,81
ginghet,4
gingkin,27
gipps,1
girilambone,73
giro,2
girral,31
girralong,2
girraween,976
girvan,71
gladesville,4554
gladstone,190
glamis,1
glanmire,65
glebe,5356
glen,4276
glenbrook,1578
glencoe,92
glendale,1125
glendenning,972
glendon,19
glendonbrook,72
glenfield,2457
glengarrie,12
glenhaven,1632
gleniffer,83
glenmore,3785
glennies,35
glenning,353
glenorie,1102
glenquarry,91
glenreagh,276
glenridding,3
glenrock,16
glenroi,1
glenroy,149
glenthorne,55
glenugie,44
glenwood,1532
glossodia,796
gloucester,1459
gobarralong,19
gocup,29
godfreys,19
gogeldrie,26
gol,690
golden,209
gollan,26
golspie,62
gongolgon,17
goobarabah,1
goobarragandra,1
good,37
goodnight,39
goodooga,86
goodwood,21
googong,8
goolgowi,204
goolhi,8
goolma,75
goolmangar,174
gooloogong,161
goondah,4
goonellabah,4313
goonengerry,166
goonumbla,50
goorangoola,2
goorianawa,6
gordon,2269
gordonville,26
gore,2
gorge,1
gormans,2
gorokan,3957
gosford,5068
gosforth,24
goulburn,7927
gouldsville,7
gournama,1
gowrie,39
grabben,86
gradys,12
grafton,6741
graham,6
grahams,8
grahamstown,15
graman,44
grange,73
granville,4491
grasmere,21
grass,49
grassy,31
grattai,105
gravesend,139
grawin,4
grawlin,15
grays,1008
great,91
green,4218
greenacre,5624
greendale,33
greenethorpe,95
greenfield,837
greenhills,69
greenlands,20
greenridge,44
greenwell,567
greenwich,1857
greg,4
gregadoo,21
greghamstown,7
greigs,27
grenfell,1217
gresford,311
gresham,3
greta,1051
grevillia,77
greystanes,5240
griffith,5796
grogan,9
grong,276
grose,507
grosvenor,2
grove,3864
growee,2
gubbata,15
guerilla,65
guildford,6675
gulargambone,357
gulf,10
gulgong,1240
gullen,86
gully,67
gulmarrad,45
gulpa,14
gulph,2
gum,64
gumbalie,1
gumble,23
gumly,150
gumma,35
gunbar,14
gundabloui,8
gundagai,997
gundaroo,289
gundary,2
gunderman,80
gundillion,34
gundurimba,108
gundy,75
gungal,83
gunnedah,3928
gunning,335
gunningbland,33
gunningrah,1
gunyerwarildi,2
gurley,112
gurranang,6
gurrundah,11
guthega,1
guy,2
guyong,47
guyra,1029
gwabegar,60
gwandalan,1027
gwynne,13
gwynneville,885
gymea,4611
haberfield,2242
haberworth,3
hacking,80
halekulani,8
halfway,94
hall,2199
hallidays,587
halloran,2
halls,5
hallsville,180
halton,7
hamilton,3934
hamlyn,211
hammondville,672
hampton,59
hanging,57
hannam,111
hanwood,463
harbord,3891
harbour,9342
harden,867
hardys,184
harefield,27
hargrave,1
hargraves,130
harparary,3
harrington,1231
harris,1566
hartley,319
harwood,164
hassall,628
hastings,305
hat,170
hatch,1
hatfield,1
haven,2575
havilah,1
hawkesbury,119
hawks,856
hay,1337
haymarket,78
haystack,1
hazelbrook,1498
hazelgrove,29
head,6836
headland,88
heads,13383
heathcote,2065
heatherbrae,69
hebden,18
hebersham,992
heckenberg,681
heddon,382
heights,30916
helena,8
helens,1245
helensburgh,1701
henley,149
henty,522
hermidale,75
hernani,59
herons,114
herring,7
hewetsons,3
hexham,57
hibbard,2
hickeys,27
hie,50
high,156
highfield,1
highfields,303
hill,59498
hilldale,59
hillgrove,60
hills,40038
hillsborough,245
hillsdale,1634
hillston,582
hillville,55
hillvue,15
hinchinbrook,1785
hinton,146
hmas,1
hobartville,192
hobbys,26
hogarth,28
holbrook,838
holes,10
holgate,276
hollisdale,14
hollow,91
hollydeen,4
holmesville,462
holmwood,10
holsworthy,1159
holts,2
home,47
homebush,2548
homeleigh,30
hope,40
hopkins,4
horeb,12
horningsea,278
hornsby,8781
horse,4
horseshoe,56
horsfield,158
horsley,568
horton,44
hoskinstown,242
house,6
howards,3
howe,154
howell,1
howes,43
howlong,872
hoxton,2052
huberts,488
humula,70
hunter,271
hunters,3161
huntingdon,22
huntingwood,2
huntley,17
huntleys,51
huonbrook,115
hurlstone,1341
hurstville,8718
huskisson,436
hutton,1078
hyams,135
hydes,15
hyland,89
idaville,13
ilarwill,44
ilford,101
illabo,101
illawarra,806
illawong,1986
iluka,832
inchgower,12
ingebirah,12
ingleba,30
ingleburn,4216
ingleside,242
inlet,1620
innes,2755
inverell,4488
invergowrie,225
ironpot,5
irvine,22
irvington,12
isabella,15
isidore,81
island,1989
islington,637
italy,2
